          55
           1   2.7000000000000002       -17.899999999999999       -8.8999999999999986     
           2   2.7500000000000000       -17.750000000000000       -8.7500000000000000     
           3   2.7999999999999998       -17.600000000000001       -8.6000000000000014     
           4   2.8500000000000001       -17.449999999999999       -8.4499999999999993     
           5   2.8999999999999999       -17.300000000000001       -8.3000000000000007     
           6   2.9199999999999999       -17.240000000000002       -8.2400000000000002     
           7   2.9399999999999999       -17.180000000000000       -8.1799999999999997     
           8   2.9600000000000000       -17.120000000000001       -8.1200000000000010     
           9   2.9800000000000000       -17.060000000000002       -8.0600000000000005     
          10   3.0000000000000000       -17.000000000000000       -8.0000000000000000     
          11   3.0200000000000000       -16.939999999999998       -7.9399999999999995     
          12   3.0400000000000000       -16.879999999999999       -7.8799999999999990     
          13   3.0600000000000001       -16.820000000000000       -7.8200000000000003     
          14   3.0800000000000001       -16.759999999999998       -7.7599999999999998     
          15   3.1000000000000001       -16.699999999999999       -7.6999999999999993     
          16   3.1200000000000001       -16.640000000000001       -7.6400000000000006     
          17   3.1400000000000001       -16.579999999999998       -7.5800000000000001     
          18   3.1600000000000001       -16.520000000000000       -7.5199999999999996     
          19   3.1800000000000002       -16.460000000000001       -7.4599999999999991     
          20   3.2000000000000002       -16.399999999999999       -7.3999999999999986     
          21   3.2200000000000002       -16.340000000000000       -7.3399999999999999     
          22   3.2400000000000002       -16.280000000000001       -7.2799999999999994     
          23   3.2599999999999998       -16.219999999999999       -7.2200000000000006     
          24   3.2799999999999998       -16.160000000000000       -7.1600000000000001     
          25   3.2999999999999998       -16.100000000000001       -7.1000000000000014     
          26   3.3199999999999998       -16.039999999999999       -7.0400000000000009     
          27   3.3399999999999999       -15.980000000000000       -6.9800000000000004     
          28   3.3599999999999999       -15.920000000000000       -6.9199999999999999     
          29   3.3799999999999999       -15.859999999999999       -6.8600000000000003     
          30   3.3999999999999999       -15.800000000000001       -6.8000000000000007     
          31   3.4199999999999999       -15.740000000000000       -6.7400000000000002     
          32   3.4399999999999999       -15.680000000000000       -6.6799999999999997     
          33   3.4600000000000000       -15.620000000000001       -6.6200000000000001     
          34   3.4800000000000000       -15.560000000000000       -6.5600000000000005     
          35   3.5000000000000000       -15.500000000000000       -6.5000000000000000     
          36   3.5499999999999998       -15.350000000000001       -6.3500000000000005     
          37   3.6000000000000001       -15.199999999999999       -6.1999999999999993     
          38   3.6499999999999999       -15.050000000000001       -6.0500000000000007     
          39   3.7000000000000002       -14.899999999999999       -5.8999999999999995     
          40   3.7500000000000000       -14.750000000000000       -5.7500000000000000     
          41   3.7999999999999998       -14.600000000000001       -5.6000000000000005     
          42   3.8500000000000001       -14.449999999999999       -5.4499999999999993     
          43   3.8999999999999999       -14.300000000000001       -5.3000000000000007     
          44   3.9500000000000002       -14.149999999999999       -5.1499999999999995     
          45   4.0000000000000000       -14.000000000000000       -5.0000000000000000     
          46   4.0499999999999998       -13.850000000000001       -4.8500000000000005     
          47   4.0999999999999996       -13.700000000000001       -4.7000000000000011     
          48   4.1500000000000004       -13.549999999999999       -4.5499999999999989     
          49   4.2000000000000002       -13.399999999999999       -4.3999999999999995     
          50   4.2500000000000000       -13.250000000000000       -4.2500000000000000     
          51   4.2999999999999998       -13.100000000000001       -4.1000000000000005     
          52   4.3499999999999996       -12.950000000000001       -3.9500000000000011     
          53   4.4000000000000004       -12.799999999999999       -3.7999999999999989     
          54   4.4500000000000002       -12.649999999999999       -3.6499999999999995     
          55   4.5000000000000000       -12.500000000000000       -3.5000000000000000     
